text,star_rating,helpful,id
Good price,5,0,B00495Q5OW
The lid to the bottle was cracked and leaked everywhere,1,0,B00495Q5OW
Fantastic deal,5,0,B00495Q5OW
It's a big bottle of Listerine,5,0,B00495Q5OW
👍🏿,5,0,B00495Q5OW
Leaves mouth feeling clean,5,0,B00495Q5OW
Great product. Quick shipping.,5,0,B00495Q5OW
It helped my mouth feel fresh.,5,0,B00495Q5OW
Nice,5,0,B00495Q5OW
Good,5,0,B00495Q5OW
Best for your total tooth,5,0,B00495Q5OW
Damaged product,1,One,B00495Q5OW
Very strong,5,0,B00495Q5OW
Excelente compra,5,0,B00495Q5OW
Kill germs freshen breath,4,0,B00495Q5OW
The benefits,5,0,B00495Q5OW
"Solid product, great price",4,0,B00495Q5OW
Love it!,5,0,B00495Q5OW
"This has all the needs although it has alcohol, 6 in one is really 6 in 1",5,0,B00495Q5OW
Its ok,4,0,B00495Q5OW
The product came in broken and dripping. It has a no return policy. No wonder!,1,0,B00495Q5OW
Love this stuff,5,0,B00495Q5OW
It’s look like they’re cleaning my teeth so fresh and the feeling is very well.,5,0,B00495Q5OW
Price and quality are good!,5,0,B00495Q5OW
Best,5,0,B00495Q5OW
Best mouthwash!,5,0,B00495Q5OW
Love the taste and the clean feeling,5,0,B00495Q5OW
veey good,5,0,B00495Q5OW
The best mouthwash,5,0,B00495Q5OW
Great,5,0,B00495Q5OW
He's too hot for me,3,0,B00495Q5OW
"Very fresh, I used twice every day and my breath was getting better and better.",5,0,B00495Q5OW
Thx,5,0,B00495Q5OW
Clean taste,4,0,B00495Q5OW
Loved the taste and the fact that it doesn’t burn!,5,0,B00495Q5OW
Very good,5,0,B00495Q5OW
Nothing product did everything I expected it too.,5,0,B00495Q5OW
"I like the Blue mouthwash better, but I don't know to switch.",3,0,B00495Q5OW
Will buy again,5,0,B00495Q5OW
Could be a little bit cheaper.,5,0,B00495Q5OW
"I have always used it. works really well with breath oders, my favorite.",5,0,B00495Q5OW
Very Good Gets the job done.,5,0,B00495Q5OW
It grows on you,5,0,B00495Q5OW
Good price and size.,5,0,B00495Q5OW
Does it all... for your mouth,5,0,B00495Q5OW
What was expected.,5,0,B00495Q5OW
"This was an impulse buy, although I've always wanted to try one. I always have bags under my eyes, and often my eyes are puffy. I also have a problem with one of my eyes where (I think) there's something going on with a tear duct, and my eye waters a lot. I had an uncomfortable procedure done on it, but it didn't help. Ok, long lead-in....
I really like this product. It feels really good to us, especially around the eyes. I can actually feel it helping with my faulty duct, and when I use it, my eye is less ""teary."" I like to refrigerate it. The coolness feels heavenly! I chose the rose quartz, as opposed to jade. I used to study different kinds of crystals and i remember rose quartz is said to promote harmony,, universal love, and inner peace. I like the concept; and, to be honest, I was partial to the pink lol! It comes in a nice little box. The box did have a SKU label on the front, but it was easy to remove.

I do wish the directions were more detailed, particularly on how to use the gua sha. However, I found more than enough information and tips on YouTube.

I had looked at a few similar products, but landed on this one because it looked like the best quality for a reasonable price. I'm glad I got it!",5,214,B07WWC3T9Q
"I never review anything this early, but I bought this roller 2 days ago and I HAD to write a review. So I honestly didn’t think this will work much besides massaging the face but I was so wrong! I had botox’ed the frown lines between my eyebrows, and I’m young so I go almost every year and not sooner. Between the botox sessions as the material loses its grip, the lines between brows become a bit loose again and it’s as if you’re naturally half-frowning. I started using the roller 2 nights ago, just sitting by the TV and enjoying its cold feeling against my skin for about 15-20 mins on and off, and naturally I used it on my frown line as well. I was so shocked when I suddenly noticed that the remnants of the botox lines were GONE!!! I kept looking in the mirror and even asked my mom and sister, and they both said it’s gone too! All it took was 20 mins of rolling for 2 nights and I’m even thinking of not going for another botox session anymore! This is so worth it! It feels nice and it ACTUALLY WORKED even though I really didn’t think it would! Great buy!!",5,122,B07WWC3T9Q
Three words....I LOVE IT!!!!,5,118,B07WWC3T9Q
"I've been thinking about getting one of these for awhile. The cheap ones seem to be hit or miss, squeaky and fall apart. But this one seems nicely high quality, comes with great packaging. It feels amazing on the skin. It's NOT squeaky and it seems durable. Can't wait to put this into my skincare routine.",5,100,B07WWC3T9Q
"I use this every night and it feels amazing on my skin. The instructions it comes with really helps when it comes to how to use it and which direction to roll this on your face. Even helps when it comes to using the gua sha. The handle is really comfortable to hold, thought it was going to be awkward but it's really not. Love how this feels on my face and neck. Almost feels as though I'm giving myself a nice massage. I did push a little too hard when using the gua sha and accidentally bruised myself, so you don't need as much pressure as I thought I was going to need. What I really love is how it feels over my sinus, especially when my allergies are acting up.",,89,B07WWC3T9Q
I was hesitating buying this just bc of the price but it’s actually worth it i love it ! and i’ve actually seen more expensive ones but this one is perfect. it arrived fast,5,80,B07WWC3T9Q
"I wanted to give this a try to see how it will effect skin
It is to make it smoother, giving more circulation and less wrinkles. I've been using this for some time now
My face does not look puffy, tired or swollen as it has before. My skin is smoother and softer too. It is easy to use. Use it twice a day to get better results. Roll it over your face in smooth fluid movements.
100% jade. It comes with 2 stones on the roller and one smooth sculpting style stone.",5,68,B07WWC3T9Q
"I previously had a jade roller. It broke after a year and it squeaked while using it from day one. I used it and it was effective, the difference between my old one and this one is the quality and the amount of time it stays cool. I personally recommend anyone over 40 have one in their arsenal of anti ageing skin care. The roller itself is study and glides smoothly. It stay cooler longer than my previous one and it has the added benefit of the gua sha. This was new for me but found it really useful around the jaw line. I often wake up in the morning with a puffy face. After a shower, I use this and am amazed at how quickly it gets rid of the puffy look. If you don't believe me, try doing one side of your face first and you will see the difference immediately. Do yourself a favor and watch some you tube tutorials on how to use them. It makes a difference on the result. HAPPY ROLLING!",5,32,B07WWC3T9Q
"The first minutes out of the box, the roller fell on the floor and the handle section broke in half. That's on me for clumsiness. And I was able to immediately glue it back together with epoxy and it works fine. But be warned, you gotta treat these tools like they're made of crystal because they are.

These tools are relaxing to use. My face does feel like it's had a nice gentle massage when I'm done. I can't call it miraculous or like it's turned back the years, but it's soothing. And soothing is something we all need a bit of right now.",4,9,B07WWC3T9Q
"It came in a secure package with foam and what not, can’t wait to use it but make sure you clean before use because I found some residue on it. *EDIT* update 11/2/20
After a couples of months the metal became brittle and broke off, even the gua shaw broke smh I dont recommend",1,11,B07WWC3T9Q
This is the first time that I used a jade roller I like the concept however my face started to get red and break out a bit I looked online and was told that I was supposed to boil the Jade roller after every use unfortunately that was not in the instructions would be nice for it to be told in the instructions. I finally had to throw the Jade roller away no matter if I cleaned it or put it in the refrigerator I am still breaking out garbage maybe I have to buy a really really expensive one for it to work,4,7,B07WWC3T9Q
Very sturdy and durable! It’s definitely worth spending a little more for the quality. I purchased the rose quartz roller and it’s very pretty!,5,118,B07WWC3T9Q
"I had purchased a Jade Roller from another brand, and the top popped off one day. You could sell it was sloppily superglued on. It also squeezed when you were using it. I saw this set and was excited because a) Rose Quartz is one of my favorite crystals and b) you get the gua sha tool as well. I was pleasantly surprised when I received the box, the packaging is really beautiful and high-end looking. The roller is nice quality, it feels sturdy, and it doesn't squeak when you use it. I enjoy the smaller roller end for my eye area. It does help moisturizer and serums spread on better and soak in faster. The gua sha tool is also great. I can tell it's good quality and wont snap in half. I have been using it on the knots in my neck actually, giving myself a massage and putting pressure on the knots. It's also good for depuffing your face and getting that build up of fluid to drain. This is really great for the money! I recommend.",5,84,B07WWC3T9Q
"This is an additional to the one star review I gave on this product. I received a customer reply letter from, Jade roller, BAIMEI and Amazon ,which explained where to find the Gua Sha piece of jade that I in error thought was missing.
The product is as stated, and is easy to use, and really does relax the face and neck. I thank the BAIMEI and Amazon customer service for replying to my first review. I feel that this product is a 5 star item and makes a wonderful gift.",5,85,B07WWC3T9Q
"I first bought this item and a gua sha stone came with a crack all along the top. It looked like it has been broken, glued back together and packaged up. There were also chips and dirt inside of it. I returned it thinking it’s just defective and I’ll get a new one. My new one came in and was even worse. It had a giant chip out of it with orange clay inside. It’s just not clean. Definitely not worth buying.",1,5,B07WWC3T9Q
"Very cheaply made! I received an already returned jade roller from a previous purchaser.
When I received the package, the safety seal tab on the box had already been broken open. The flat jade piece had a chip out of it and would have sliced the skin to pieces if used. I returned it.",1,5,B07WWC3T9Q
Not sturdy enough for its intended use.,1,9,B07WWC3T9Q
"I had never tried a jade roller prior to this and I am really glad I picked this one up. It is so nice and soothing on the skin, and the gua sha stone is lovely for easing tension in my shoulders. The roller itself stays relatively cool in the cold/winter months even without putting it in the fridge, and my skin feels a lot more loose and tension free after using it in the mornings. I would highly recommend it.",5,82,B07WWC3T9Q
i LOVE this product! definitely a new staple in my skin care routine. it feels like authentic jade and is built well (doesn’t feel cheap or flimsy). i pop it in the freezer before use and it feels like a spa in my own home. the fact that it has a gua sha tool is amazing! i learned about them after i made my purchase and i was so pleased that it included both. it is also by a family owned business which is that much better. i’ve recommended to friends and it is definitely a great purchase!,5,80,B07WWC3T9Q
"So it feels good rolling over your skin, but that’s about it. I dropped it into my sink basin today from my hands - it was about a four inch drop, and it busted in half. So it’s not at ALL durable. The instructions are soooo hard to read. Even with my reading glasses. It’s so tiny. I’m a graphic designer, and the font on the back of the pamphlet giving you instructions is about 2pt. I had to use my camera on my phone to read it. And when I finally figured out what it said, I realized they just copy and pasted the roller instructions for the stone instructions. So there are no instructions on how to use the stone at all. I give it two stars because it felt nice and relaxing when it was whole, but it literally broke from a 4 inch drop and the directions are unusable.",2,One,B07WWC3T9Q
"Your browser does not support HTML5 video.
 This rose quartz roller felt amazing on my face! Especially the stress points near the temple and nose. Great condition and packaging. Buy it!",5,28,B07WWC3T9Q
"broke after fall from easy chair to carpet...poorly made, the roller popped off from less than a two foot fall to carpet...",1,8,B07WWC3T9Q
"I keep mine in the refrigerator. My daughter uses hers for face mask application, which works well according to her, but I use mine for when I have bad tension headaches. The coolness rolling over your forehead in a repeated motion really helps relieve some of the pain. I roll it under my eyes where my sinuses are, along with my temples as well, apply light pressure as I roll it. Its a gamer changer especially for hotter weather and a headache hits.",5,One,B07WWC3T9Q
Overpriced and doesn’t do anything for me. I don’t understand the high reviews. I don’t feel and see a difference after using it.,1,4,B07WWC3T9Q
"I was so excited to receive this roller. The moment I took it out of the package, one of the roller ends fell off. Its like they forgot to glue it on! Nothing a little super glue couldn't fix but a bummer to have to wait a day to use it. After fixing it, it works really well and helps relax my tight jaw caused by bruxism and TMJ. If I had know I would need to glue it, I probably would have picked a different brand though.",4,One,B07WWC3T9Q
"Highly recommend the roller and Gua Sha! At first I was skeptical because there’s so many to choose from and different types of rollers. This one is perfect!
I am a first time user of both the roller and Gua Sha and it was really easy to use. The material of both seem high quality and is very pretty. The packaging was also a pleasant surprise because it was in a beautiful case with snug packaging materials. After I used both after watching some demo videos, I 100% felt a difference in my face. More so with the Gua Sha than the roller. I left both in the packaging it came in and store in my refrigerator in a plastic bag. It feels amazing chilled. I love it and am excited to keep using this in my skincare routine.",5,One,B07WWC3T9Q
"I bought this tool to help massage my face when I have sinus pressure. I also suffer from migraines and tension headaches and I find that using this on different points of my face and neck really helps ease some of the pressure. I keep my in the freezer as I’ve read that massaging ice on your face helps with some thing or the other, so I figured it can’t hurt. If I’m already rolling this on my face, I might as well do it while it’s cold. May just all be placebo, but I thoroughly enjoy this little gadget.",5,One,B07WWC3T9Q
"Broke in less than a month, broke completely in half and then the roller fell off of the part that was holding it on and then when I tried to put it back on it would no longer roll smoothly, it was bumpy and painful",1,3,B07WWC3T9Q
I just purchased 2 of these rose quartz jade rollers. One is for me and the other I got for my mom for Mother’s Day. The shipping was super quick! I was worried it wouldn’t be on time for Mother’s Day. Also looking through many others on here. There was a bunch of other sellers with reviews that ended up with the rollers broken during shipping. Mine came completely intact. They were both packaged very well. The colors are a little different (1 is just a lighter pink with white) than the other which I like so we don’t get our confused and makes them unique. No squeaking and rolls smoothly. Price was great.,5,2,B07WWC3T9Q
"I bought this to see if it helps wake my face up in the morning or helps with headaches. If does both! The quartz gets really cold, even when it’s just sitting in the box. I like rubbing it on my face first thing in the morning to help wake me up and when I have a headache I just gently rub it over my face and the cooling quartz seems to release tension. I like it so much I bought one for my friend just because it’s relaxing. The roller does make my eye less puffy when I’m tired too. I’d been unsure if I should buy this before but now I wish I’d just gone ahead and done it forever ago.",5,0,B07WWC3T9Q
THE HANDLE BROKE...ONLY HAD IT SINCE FEB 8.2021....SUCKS PAST THE RETURN DATE,1,4,B07WWC3T9Q
I love it!!! I've been using it everyday since I've purchased. I have noticed a significant difference when I use the gua Sha in the morning it really helps with rebuffing my face. I use the roller when applying my serums and I just love!! I did see some YouTube videos to help me better use the gua Sha and the roller and I Highly recommend doing that. Great purchase.,5,One,B07WWC3T9Q
Used it 3 times max and it came apart... not sure how and now it keeps falling off with any pressure applied. Very disappointed 😔,1,4,B07WWC3T9Q
"Everything came in perfect condition thanks to the packaging. No broken pieces, which can happen a lot with fragile stone like this. The rose quartz is actually better than jade for this roller, as the jade ones are often not made with real jade, and are porous. The quartz is always nice and cool to the touch even without refrigerating it. I love using the roller in the morning to reduce puffiness. Works great and I love it!",5,2,B07WWC3T9Q
This product harmed my face and eye area. It appeared to enhance the wrinkles around my eyes and chin area.I did watch videos on the use but I definitely would not recommend.,1,3,B07WWC3T9Q
I purchased this product last week and dropped it once and broke in half. When I buy something I expect it to last AT LEAST one month.,1,5,B07WWC3T9Q
"I have a $30 jade roller from herbivore and I like this rose quarts one just as much if not more. some cheaper jade rollers squeek but this one is quiet.
Jade rollers dont actually do much for you skin but I use it as gentle massage on the face and to help with lymphatic drainage.
The gua sha this comes with is also very nice quality. I always wipe down my gua sha and roller down with alcohol after every use as certain stones can be porous.",5,0,B07WWC3T9Q
"GET THIS SET! I am schooled at the quality for the price. It’s sturdy, it’s genuine quartz, it’s heavy feeling but smooth and light on the skin. Absolutely floored at the quality for the price and so thrilled with my purchase. I use the roller to massage a thicker vitamin e oil into my skin and it’s fantastic!",5,One,B07WWC3T9Q
"I must say, amazon handled the packing process ROUGH. But the company is truly an honorable and respectable company. They immediately sent me a new box after THEY emailed me as a follow up to the sale. YES they reached out to me first!! I gifted both boxes to a best friend and mother in law. They both (separately) said it was so pretty and fancy!!! I will be buying again! Totally worth it and really beautiful products!! Thank you for your off the charts amazing customer service!!!",5,One,B07WWC3T9Q
"Would have given this 5 stars but my first order wasnt delivered and when my replacement came the roller was broken in half. I was going to return it but after trying it I loved it so much. I decided to super glue it and keep it. Didn't want to wait for another one. My skin is super smooth and looks better than ever. I had alot of acne as a teen and this helped so much to improve my damaged skin. If you are looking for something to help with acne ""damage"" this is the tool for you!",4,0,B07WWC3T9Q
"I am obsessed with this whole product. The packaging is amazing and high quality and the roller and gua sha are also high quality and also very sturdy. I have an 11 month old and she’s thrown both on the floor very hard and neither of them broke. As far as helping my skin, they work really well. I use an oil on my face morning and night and they help press the product in and keep my face glowing and moisturized. I also keep mine in the freezer so they are really refreshing to use on my skin. I highly recommend this product especially for the price, I’ll definitely be buying more for gifts.",5,One,B07WWC3T9Q
I was pleasantly surprised with this product. The roller and gua sha are a beautiful shade of pink and came in simplistically chic box. It made me wish I did an unboxing video lol. I’m always looking for ways to moisturize my skin and I’m completely satisfied with this product. I also love that I can use the gua sha to help relieve tension between the shoulder blades. This product is the perfect gift for anyone who wants to prioritize skin care in your life for a great price. I absolutely plan to give this gift to my sisters this year!,5,One,B07WWC3T9Q
Quartz came damaged and it was not secured correctly so it was falling down all the time. Cheaply made and defective. Do not waste your money.,1,4,B07WWC3T9Q
"Well, we got the package today and The packaging was really nice, thick foam, and it was safely tucked away.. but if you scroll a few reviews before mine you’ll find what looks to be the exact same chips and indents as the one returned..
against my better judgment- I kept it.
I’ve washed and sanitized it .. so let’s see how it works.",3,One,B07WWC3T9Q
My friend uses these things but I honestly didn’t believe this stuff worked. I bought it to give it a shot and it’s absolutely amazing! I use a face mask and I put this in the fridge mean while. Once I remove the face mask I use the roller and it feel so great and soothing on the skin. I feel like my face feels lighter after using this. I usually have red puffy skin so this product definitely makes me feel relieved. I definitely recommend. I still have to try to use it every day to see if it helps me with my bags.,5,One,B07WWC3T9Q
"If you’re debating purchasing, don’t wait any longer! Seriously the best money I’ve spent on a facial product in a long time. I store mine in the freezer and use it after a hot shower or after removing a face mask. It feels so lovely- it’s refreshing and rejuvenating all in the same lil package! My only complaint is that the instructions are a little unclear if you are unfamiliar with Gua Sha and it’s practices. I noticed that some reviews mentioned breakage but inspected my product for any imperfections... none found!",5,One,B07WWC3T9Q
"I think that the package was well made and protective enough. What is wrong, in my opinion, is that the handle is too fragile and will not support the pressure that you make when you roll the roller on your face. The manufacturer could have made the handle in metal and not in quartz. Quarts can easily break and the handle is also thin and long, not the best shape to last.",2,0,B07WWC3T9Q
"There are a lot of beauty tools out there - this gua sha package's little details stood out. The color of the gua sha and facial roller is beautiful and this roller is not squeaky! Very smooth gliding, and I incorporated the tool into my skincare routine easily! I love making time to gua sha, don't forget the neck!",5,One,B07WWC3T9Q
"I'm really amazed this was sent to me in this condition. Clearly the box had been opened before and maybe it was a returned item or something. The sticker wasn't even sealed and half the box was torn apart. Will not be ordering from these guys again. I will say it again too, I'm really really surprised that whoever sent this out thought this was going to okay.",1,3,B07WWC3T9Q
"It has only been a week since I gifted this to my sister, but it broke... I’m not sure if returns or replacements are available, but if they are someone please tell me. The product isn’t as sturdy as I thought;(",1,3,B07WWC3T9Q
"Overall the product was packaged very nicely and the stones seem nice. Unfortunately, it arrived defective as the small bottom piece is not even attached! It just falls right off. I guess the item never had a quality check before being shipped out. I’m disappointed because I was looking forward to using this item. Not sure yet if I’ll hassle with a return or attempt to glue the pieces together.",2,0,B07WWC3T9Q
"I’m for real addicted. I got one after having it in my online cart for a few days, after wanting one and finding the one that I seemed really like and have good reviews. It came well packaged- you won’t regret it!",5,One,B07WWC3T9Q
My packaging came today and I am very amazed of the benefits this product can do! I wasn't aware of it until I heard the benefits and wanted to give it a try plus the good reviews helped too. I tried the jade roller for 15 min or so on one side since I have puffy eyer like baggy eyes because I work swing shift and I immediately started seeing results. I asked my husband for feedback and he was amazed how in just a few minutes giving myself a massage help to minimize my baggy eyes and no more puffy eyes😊 thank you for this and will continue to do this massage on my face and have more positive results 👍❤️,5,0,B07WWC3T9Q
"Exactly how I imagined it to be when ordering this product! Also came in a nice box and was wrapped up good. Super excited to try my new rose quartz face roller. I put it in the fridge so tonight When I do my skin care routine before bed I can use the cold jade roller on my face. Glad I picked this seller even though there were lots of others, so I highly recommend when looking for a face roller!",5,2,B07WWC3T9Q
My gal really enjoyed this small yet effective roller. Equal amounts of mascara and makeup are distributed over your face with equal layering. Easy to store and clean... A must have...........,5,One,B07WWC3T9Q
"I keep this by my bed and try to use the gua sha stone most nights with a bit of rosehip oil on my face, neck and chest. It feels good and leaves my skin feeling refreshed. I don't use the roller much, which is the original reason that I bought it. I have other gua sha tools, but I really like the texture of the Rose Quartz, and mostly use this one now.",4,0,B07WWC3T9Q
Omg! Could this tool be any better?! I feel so relaxed after using this. AND it came with a bonus Gua sha stone! Which my boyfriend and I LOVE! I definitely will recommend this to friends,5,One,B07WWC3T9Q
I have been using this for a little while now. It is real quartz (i tested it) and it is very smooth. It makes no squeaky sounds like some of the reviewers mentioned. So far it has not fallen apart either. I am very happy with my purchase.,5,One,B07WWC3T9Q
"- Ordered on Dec. 11, arrived on Dec. 18.

- a nice gift for lady
The pink color with the rose gold holder is so pretty. They use real Jade, not plastic material. I like the box too. It's a very awesome gift for lady.

- some scrab
It has some small scrab at the guasha, and the two rollers. But I try it on my face, cannot feel them. So it's okay for me.

- after sale service is very nice
Before I ordered it, I checked the one star review. Some customers noted that their rollers broken, or they got some scrab too. The seller replied each complaint. That's why I decided to buy.
They also sent me the instructions through email before it arrived.",4,0,B07WWC3T9Q
"Beautiful, beautiful product. 😱 I just got mine today, and I am already in love with the cooling sensation alone. It’s a little early to tell if it actually helps with fine lines, but as a person who regularly gets tension headaches, this is a miracle! It’s cool to the touch right out of the aesthetically pleasing package, but I definitely recommend putting it in the fridge for 20 mins before you use it. It helps to relieve tension in my jaw and on my temples, and my under eye bags were subdued the first few rolls I tried out under my eyes. Would 100% recommend.",5,One,B07WWC3T9Q
"I got this for my sister for Christmas and it arrived on time with nice packaging. My only complaint is that there was a barcode sticker on the decorative box, which was annoying to remove. But the product is great! I definitely recommend this product :-)",5,One,B07WWC3T9Q
"Exactly what i wanted but....there was a jagged edge around one of the stones that would nip
My skin every time i used it. The other side was fine. Sadly my roller somehow broke in half :(",4,2,B07WWC3T9Q
"It has not only helped my skin look and feel younger, but it has also helped me when I had a sinus infection. TMI but if you roll under your eyes, away from your nose, it helps clear out all the mucus. Great purchase. I have used it every other day and switch with morning and night.",5,2,B07WWC3T9Q
"Don’t waste your money. I ordered these for me and my mom and the packages were filthy when they came, like the box that the roller and stuff was in was covered in filth. On the inside the roller didn’t appear to be very clean either. Returned both.",1,4,B07WWC3T9Q
Wow! I used it and immediately could feel and see a difference. My face and neck feels lighter and relaxed. I use rose toner and I can tell I’ll see more of a difference in my face shape and skin the more I use it. I keep mine and my toner in the fridge. It’s so refreshing in the morning and before bed.,5,0,B07WWC3T9Q
every night i give myself a little spa night with this. i’ve noticed my “anxiety lines” (little indents starting above my eyebrows) have gone away with consistent use. i accidentally gave myself a small bruise rubbing my temples after a migraine as well but that’s user error lol,5,One,B07WWC3T9Q
I received this and it was not broken as some other reviewers had stated and in fact was packaged nicely. Feels smooth on your skin. Hoping to see good results from using it.,4,One,B07WWC3T9Q
"Packaging is very pleasant and you can just keep the roller in its original box. Roller nice and cold on the skin, good for massaging face and applying mosturiser. Gia Sha is very pleasant as well, it helps with puffiness. There is no squicky sounds everything is pleasant about this product. Instruction is detailed and easy to follow.",5,0,B07WWC3T9Q
It arrived broken in two pieces.,1,6,B07WWC3T9Q
I've been using the jade roller every day and I love how smooth and cold it gets! I've felt like my face has less inflammation and the serums I use are better absorbed with the roller. I have less puffiness under my eyes and under my jaw is more streamlined. Love it!,5,One,B07WWC3T9Q
"I didn't think I was going to like this jade roller set quite as much as I do. I like it SO much I have already shared two more sets with friends, and I 'm getting ready to purchase more to gift to friends and family members. The Gua Sha tool is my favorite and helps with lymphatic drainage. I NEVER knew that facial massage would be so relaxing and beneficial to my health. Thank you for sharing this very inexpensive and beautiful product with me. XOXO",5,One,B07WWC3T9Q
"Wonderful product, and incredibly helpful seller when I had an issue that had to be resolved. Would recommend to anyone looking for a gua sha or roller. Great color and feel. Helped me get out muscle knots I’ve had for years.",5,One,B07WWC3T9Q
"Really love this jade facial roller. Sturdy, relaxing and simply makes my skin feel softer. I use it with Amazon all natural stem cell-vitamin serum and feel soft and moisturized. I should have given star, but my first order was lost. Amazon shipped me a replacement immediately- next day! Try it! You’ll love it!",4,0,B07WWC3T9Q
Wow! Amazing quality and the fact that you get two very on-trend and otherwise expensive products for such a small price is amazing! Feels very high quality and not cheaply made at all. Would highly recommend if you're in the market to try these beauty tools!,5,0,B07WWC3T9Q
This has been an amazing addition to my skincare routine. I use it every morning after applying my vitamin C serum and have noticed a huge difference. It helps penetrate the serum into my skin and my skin is glowing. It also drastically decreased the puffiness in my face.,5,0,B07WWC3T9Q
I have heard about this roller and was hesitant to buy but read the reviews and decided to try and I am so glad I did!! Feels so good to massage my skin- I really do think my fine lines are disappearing! Definitely makes my skin feel good !,5,0,B07WWC3T9Q
I don’t believe all in the scientific / spiritual stuff behind this product BUT I bought this because I thought it would feel really nice. It totally does. I use these in the morning to massage the sleepy / groggy feeling away from my face :),5,0,B07WWC3T9Q
"I was impressed with the packaging and quality for the price. I definitely have no complaints about that! I have not seen any visible changes in my skin since I started using this every morning as part of my skincare routine, but I like how relaxing it feels.",5,0,B07WWC3T9Q
This is my second purchase because I drop Bd broke the first one. I love the quality and the fact that it’s quiet.,5,One,B07WWC3T9Q
Super high quality for the price; worth every penny! My face has never been better!,5,One,B07WWC3T9Q
"The products are pretty straightforward, I like them and still keep them in the original packaging. For the most part I keep mine in the freezer because it’s just nice to have the cold quartz against my skin and I don’t know how it can be moisturizing but I know that using it does help get all the serums, moisturizers and whatever else I put on seep into the skin better.",5,0,B07WWC3T9Q
"I was impressed at first - it was nicely packaged, and seemed well made. I enjoyed using it twice daily for 6 weeks until one day I picked it up and the small roller end had come off. Cheap assembly revealed. I shouldn’t have to fix ir with glue. And, of course, the return window just closed. Unhappy customer!",2,0,B07WWC3T9Q
This arrived quickly. I’ve only been using for a few days so far. My skin already feels better. It was a great price for two tools.,5,One,B07WWC3T9Q
"I was hesitant on what color to get... prink, green, or white. I went safe and went with the pink.! Did not disappoint. I have used it for about a week now. I love the facial massages 😂😂😂 after I wash my face. I have not seen results since it has been a short while, but definitely a good run for my money.! Literally good product good price",5,0,B07WWC3T9Q
"I love this roller!! Don't even need to put it in the fridge because it's always cold. It feels so, so good applying a bit of pressure and following videos on how to drain the nodes. So relaxing. I'm not sure if it's made any difference in my skincare routine but frankly I don't care because it makes me happy using it and feels good. It's also gorgeous -- very pretty pink and rosegold colors! So luxurious and makes me feel like royalty!",5,0,B07WWC3T9Q
"It’s a really nice roller. I feel that it depuffs my face because the stone feels cool against my skin. I’ve used it before applying my skin care routine and I think this will help with blood circulation, although I’m not sure yet because I’ve only used it a couple of days.",5,0,B07WWC3T9Q
"Beautiful set. I took off stars because both items arrived with what looks like dirt in the grooves that won't come out.
*update*
Customer service was excellent. Sent another set the next day after I contacted them, and it's perfect.",5,0,B07WWC3T9Q
If you’re looking for a face massage this is great to assist. Looks exactly as pictured.,5,One,B07WWC3T9Q
"I loved my Jade roller but only had it a few weeks, dropped it accidentally in my sink during my nightly routine and immediately broke in 2 places, very disappointing.",5,One,B07WWC3T9Q
"Wife loves all this crap. For those of you there getting gifts for your loved ones, if they are into this stuff, this is a really cool product. I tried it and it’s not my thing, but I understand why my wife loves it.",5,0,B07WWC3T9Q
"Nice packaging, good quality. Did I use it for moisturizing and does it make me feel good- yes. Did it disappear all my wrinkles- no! It’s a good product, no issues about it. Not sure how long will it take to start showing impact",5,0,B07WWC3T9Q
"When I saw this in person I was thinking the picture doesn’t do it justice. It’s a beautiful baby pink, nice a smooth. Cool to the touch, I was even impressed by the box it came in.",5,One,B07WWC3T9Q
Is the roller suppose to roll????? Mine does not roll! Someone plz tell me? Saw no difference! It does not roll like supposed too! Returning!,2,One,B07WWC3T9Q
"Packaging is super cute, and the jade roller is even cuter! I love the little appreciation note that they included as well! I had to leave a review. I rubbed it on my face for about a minute and it felt so good. I’m not sure what the other little jade piece is though.",5,0,B07WWC3T9Q
I use this every morning and night. I actually keep it in my skin care fridge. I lost my other one so needed to order a new one. This is a must before you do your skin care routine. The quality is great and the light pink color is so cute. Light weight and very easy to use,5,0,B07WWC3T9Q
"Beautiful packaging. Love the way my face feels and that I can use to relieve headaches and puffiness under my eyes. My daughter and I both use it weekly. My mom loved it so much, we got her on as well.",5,0,B07WWC3T9Q
I used this product while watching gua sha videos on youtube - i chill the item in an ice bath and then clean with an alcohol pad. Next I add a facial oil all over my face and begin using the stone flat against my face. Instant depuffing and a more lifted appearance!,5,0,B07WWC3T9Q
"This roller is good for massage legs and arms for better circulation for the head and feet sole, it can be use for the face but it not going to smooth a 70 year little lines. I am very happy with your product it look sturdy and pretty and help with my headaches.",5,0,B07WWC3T9Q
Put this in the freezer over night in the summer & it feels wonderful! I have a jade roller so they're pretty much the same. Depuffs the face somewhat. It was inexpensive so I bought it. It's nice!,5,0,B07WWC3T9Q
"I use this product for my whole face, jawline, & neck, it’s real pretty! It feels good on your face! I just received it Fri. Thank you for your pretty product, I’ll let you know how good it works or not! God bless & stay safe",5,0,B07WWC3T9Q
"Returned due to product breaking on second use.
Return policy was wonderful and fast!
Using it in the morning and evening consistently I can tell a difference! So relaxing as well",4,0,B07WWC3T9Q
